"term","categories","variant_names","wikipedia_en","wikipedia_he","selected_anchor_text","hebrew_term","chavrutai_search_url","wiki_match_source"
"Rav Yitzḥak bar Rav Yosef","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Rav%20Yosef",""
"Rav Yitzḥak bar Redifa","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Redifa",""
"Rav Yitzḥak bar Sheila","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Sheila",""
"Rav Yitzhak bar Shmuel","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitzhak%20bar%20Shmuel",""
"Rav Yitzḥak bar Shmuel","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Shmuel",""
"Rav Yitzhak bar Shmuel bar Marta","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitzhak%20bar%20Shmuel%20bar%20Marta",""
"Rav Yitzḥak bar Shmuel bar Marta","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Shmuel%20bar%20Marta",""
"Rav Yitzḥak bar Ya’akov","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Ya%E2%80%99akov",""
"Rav Yitzḥak bar Ya’akov bar Giyorei","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Ya%E2%80%99akov%20bar%20Giyorei",""
"Rav Yitzḥak bar Yehuda","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Yehuda",""
"Rav Yitzḥak bar Yosef","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Yosef",""
"Rav Yitzḥak bar Ze’ira","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Ze%E2%80%99ira",""
"Rav Yitzḥak ben Elazar","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20ben%20Elazar",""
"Rav Yitzḥak ben Yosef","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20ben%20Yosef",""
"Rav Yitzḥak Kaskesa’a","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20Kaskesa%E2%80%99a",""
"Rav Yitzḥak Nappaḥa","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20Nappa%E1%B8%A5a",""
"Rav Yitzḥak the son Rav Yehuda","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20the%20son%20Rav%20Yehuda",""
"Rav Yitzḥak, son of Rabba bar bar Ḥana","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rabba%20bar%20bar%20%E1%B8%A4ana",""
"Rav Yitzḥak, son of Rabbi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rabbi",""
"Rav Yitzḥak, son of Rabbi Savriyu","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rabbi%20Savriyu",""
"Rav Yitzḥak, son of Rabbi Yosef","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rabbi%20Yosef",""
"Rav Yitzḥak, son of Rav Ami","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rav%20Ami",""
"Rav Yitzḥak, son of Rav Idi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rav%20Idi",""
"Rav Yitzḥak, son of Rav Mesharshiya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rav%20Mesharshiya",""
"Rav Yitzḥak, son of Rav Mesharshiyya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rav%20Mesharshiyya",""
"Rav Yitzḥak, son of Rav Yehuda","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rav%20Yehuda",""
"Rav Yoḥanan","names","","","","","","https://chavrutai.com/search?q=Rav%20Yo%E1%B8%A5anan",""
"Rav Yonatan","names","","","","","","https://chavrutai.com/search?q=Rav%20Yonatan",""
"Rav Yosef bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20Abba",""
"Rav Yosef bar Ami","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20Ami",""
"Rav Yosef bar Avdimi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20Avdimi",""
"Rav Yosef bar Dosai","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20Dosai",""
"Rav Yosef bar Ḥama","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20%E1%B8%A4ama",""
"Rav Yosef bar Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20%E1%B8%A4anina",""
"Rav Yosef bar Ḥavu","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20%E1%B8%A4avu",""
"Rav Yosef bar Hiyya","names","Rav Yosef","https://en.wikipedia.org/wiki/Rav_Yosef_bar_Hiyya","","Rav Yosef","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20Hiyya","blog"
"Rav Yosef bar Manyumi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20Manyumi",""
"Rav Yosef bar Minyumi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20Minyumi",""
"Rav Yosef bar Shemaya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20bar%20Shemaya",""
"Rav Yosef Tzidoni","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%20Tzidoni",""
"Rav Yosef, son of Rabba","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rabba",""
"Rav Yosef, son of Rabbi Shemaya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rabbi%20Shemaya",""
"Rav Yosef, son of Rabbi Yehoshua ben Levi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rabbi%20Yehoshua%20ben%20Levi",""
"Rav Yosef, son of Rav Illai","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Illai",""
"Rav Yosef, son of Rav Menashe from Devil","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Menashe%20from%20Devil",""
"Rav Yosef, son of Rav Menashya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Menashya",""
"Rav Yosef, son of Rav Menashya of Dabil","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Menashya%20of%20Dabil",""
"Rav Yosef, son of Rav Neḥunya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Ne%E1%B8%A5unya",""
"Rav Yosef, son of Rav Sala","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Sala",""
"Rav Yosef, son of Rav Sala Ḥasida","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Sala%20%E1%B8%A4asida",""
"Rav Yosef, son of Rav Salla","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Salla",""
"Rav Yosef, son of Rav Salla the Ḥasid","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Salla%20the%20%E1%B8%A4asid",""
"Rav Yosef, son of Rav Salla the Pious","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Salla%20the%20Pious",""
"Rav Yosef, son of Rav Shemaya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Shemaya",""
"Rav Yosef, son of Rav Shmuel","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rav%20Shmuel",""
"Rav Yosef, son of Rava","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosef%2C%20son%20of%20Rava",""
"Rav Yosei","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosei",""
"Rav Yosei bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosei%20bar%20Abba",""
"Rav Yosei bar Avin","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosei%20bar%20Avin",""
"Rav Yosei bar Ḥoni","names","","","","","","https://chavrutai.com/search?q=Rav%20Yosei%20bar%20%E1%B8%A4oni",""
"Rav Zakkai","names","","","","","","https://chavrutai.com/search?q=Rav%20Zakkai",""
"Rav Zavdi","names","","","","","","https://chavrutai.com/search?q=Rav%20Zavdi",""
"Rav Ze’eira","names","","","","","","https://chavrutai.com/search?q=Rav%20Ze%E2%80%99eira",""
"Rav Ze’eiri","names","","","","","","https://chavrutai.com/search?q=Rav%20Ze%E2%80%99eiri",""
"Rav Zeira","names","","","","","","https://chavrutai.com/search?q=Rav%20Zeira",""
"Rav Zerika","names","","","","","","https://chavrutai.com/search?q=Rav%20Zerika",""
"Rav Zevid","names","","https://en.wikipedia.org/wiki/Rav_Zevid","","Rav Zevid","","https://chavrutai.com/search?q=Rav%20Zevid","blog"
"Rav Zevid bar Oshaya","names","","","","","","https://chavrutai.com/search?q=Rav%20Zevid%20bar%20Oshaya",""
"Rav Zevid bar Rav Oshaya","names","","","","","","https://chavrutai.com/search?q=Rav%20Zevid%20bar%20Rav%20Oshaya",""
"Rav Zevid from Neharde’a","names","","","","","","https://chavrutai.com/search?q=Rav%20Zevid%20from%20Neharde%E2%80%99a",""
"Rav Zevid of Neharde’a","names","","","","","","https://chavrutai.com/search?q=Rav%20Zevid%20of%20Neharde%E2%80%99a",""
"Rav Zuhamai","names","","","","","","https://chavrutai.com/search?q=Rav%20Zuhamai",""
"Rav Zuti","names","","","","","","https://chavrutai.com/search?q=Rav%20Zuti",""
"Rav Zuti from the school of Rav Pappi","names","","","","","","https://chavrutai.com/search?q=Rav%20Zuti%20from%20the%20school%20of%20Rav%20Pappi",""
"Rav Zutra","names","","","","","","https://chavrutai.com/search?q=Rav%20Zutra",""
"Rav Zutra bar Tovia","names","","","","","","https://chavrutai.com/search?q=Rav%20Zutra%20bar%20Tovia",""
"Rav Zutra bar Toviya","names","","","","","","https://chavrutai.com/search?q=Rav%20Zutra%20bar%20Toviya",""
"Rav Zutra bar Toviyya","names","","","","","","https://chavrutai.com/search?q=Rav%20Zutra%20bar%20Toviyya",""
"Rav Zutra bar Tuviyya","names","","","","","","https://chavrutai.com/search?q=Rav%20Zutra%20bar%20Tuviyya",""
"Rav Zutra bar Tuvya","names","","","","","","https://chavrutai.com/search?q=Rav%20Zutra%20bar%20Tuvya",""
"Rav Zutra, son of Rabbi Toviya","names","","","","","","https://chavrutai.com/search?q=Rav%20Zutra%2C%20son%20of%20Rabbi%20Toviya",""
"Rav Zutra, son of Rav Mari","names","","","","","","https://chavrutai.com/search?q=Rav%20Zutra%2C%20son%20of%20Rav%20Mari",""
"Rav Zutra, the son of Rav Zeira","names","","","","","","https://chavrutai.com/search?q=Rav%20Zutra%2C%20the%20son%20of%20Rav%20Zeira",""
"Rav Zutrai","names","","","","","","https://chavrutai.com/search?q=Rav%20Zutrai",""
"Rav, son of Rav Mesharshiya","names","","","","","","https://chavrutai.com/search?q=Rav%2C%20son%20of%20Rav%20Mesharshiya",""
"Rav’s host","names","","","","","","https://chavrutai.com/search?q=Rav%E2%80%99s%20host",""
"Rav’s wife","names","","","","","","https://chavrutai.com/search?q=Rav%E2%80%99s%20wife",""
"Rava (amora)","names","Rava","https://en.wikipedia.org/wiki/Rava_(amora)","","Rava","","https://chavrutai.com/search?q=Rava%20(amora)","blog"
"Rava bar Abba","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Abba",""
"Rava bar Adda","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Adda",""
"Rava bar Ahilai","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Ahilai",""
"Rava bar Ahina","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Ahina",""
"Rava bar Avin","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Avin",""
"Rava bar Avuh","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Avuh",""
"Rava bar Ḥaklai","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20%E1%B8%A4aklai",""
"Rava bar Ḥanan","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20%E1%B8%A4anan",""
"Rava bar Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20%E1%B8%A4anina",""
"Rava bar Ḥinnana","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20%E1%B8%A4innana",""
"Rava bar Itai","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Itai",""
"Rava bar Ittai","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Ittai",""
"Rava bar Kisna","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Kisna",""
"Rava bar Livai","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Livai",""
"Rava bar Mari","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Mari",""
"Rava bar Mattana","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Mattana",""
"Rava bar Meḥaseyya","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Me%E1%B8%A5aseyya",""
"Rava bar Meḥasseya","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Me%E1%B8%A5asseya",""
"Rava bar Mesharshiyya","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Mesharshiyya",""
"Rava bar Natan","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Natan",""
"Rava bar Pappa","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Pappa",""
"Rava bar Rabba","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rabba",""
"Rava bar Rabbi Yishmael","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rabbi%20Yishmael",""
"Rava bar Rav Adda","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rav%20Adda",""
"Rava bar Rav Azza","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rav%20Azza",""
"Rava bar Rav Ḥana","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rav%20%E1%B8%A4ana",""
"Rava bar Rav Ḥanan","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rav%20%E1%B8%A4anan",""
"Rava bar Rav Ḥanin","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rav%20%E1%B8%A4anin",""
"Rava bar Rav Huna","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rav%20Huna",""
"Rava bar Rav Huna the Short","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rav%20Huna%20the%20Short",""
"Rava bar Rav Sheila","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rav%20Sheila",""
"Rava bar Rav Ulla","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rav%20Ulla",""
"Rava bar Rav Yitzḥak","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Rav%20Yitz%E1%B8%A5ak",""
"Rava bar Shabba","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Shabba",""
"Rava bar Sharshom","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Sharshom",""
"Rava bar She’eilta","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20She%E2%80%99eilta",""
"Rava bar Sheila","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Sheila",""
"Rava bar Shira","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Shira",""
"Rava bar Shmuel","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Shmuel",""
"Rava bar Taḥalifa","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Ta%E1%B8%A5alifa",""
"Rava bar Ulla","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Ulla",""
"Rava bar Yirmeya","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Yirmeya",""
"Rava bar Yishmael","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Yishmael",""
"Rava bar Yitzḥak","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Yitz%E1%B8%A5ak",""
"Rava bar Yosef","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Yosef",""
"Rava bar Zimuna","names","","","","","","https://chavrutai.com/search?q=Rava%20bar%20Zimuna",""
"Rava from Barnish","names","","","","","","https://chavrutai.com/search?q=Rava%20from%20Barnish",""
"Rava from Parzakya","names","Rava, from Parzakya","","","","","https://chavrutai.com/search?q=Rava%20from%20Parzakya",""
"Rava of Barnish","names","","","","","","https://chavrutai.com/search?q=Rava%20of%20Barnish",""
"Rava of Parzakya","names","","","","","","https://chavrutai.com/search?q=Rava%20of%20Parzakya",""
"Rava of Parzika","names","","","","","","https://chavrutai.com/search?q=Rava%20of%20Parzika",""
"Rava of Parzikiyya","names","","","","","","https://chavrutai.com/search?q=Rava%20of%20Parzikiyya",""
"Rava of Pirkin","names","","","","","","https://chavrutai.com/search?q=Rava%20of%20Pirkin",""
"Rava the Younger","names","","","","","","https://chavrutai.com/search?q=Rava%20the%20Younger",""
"Rava Zuti","names","","","","","","https://chavrutai.com/search?q=Rava%20Zuti",""
"Rava, son of Rabba","names","","","","","","https://chavrutai.com/search?q=Rava%2C%20son%20of%20Rabba",""
"Rava, son of Rabba bar Rav Huna","names","","","","","","https://chavrutai.com/search?q=Rava%2C%20son%20of%20Rabba%20bar%20Rav%20Huna",""
"Rava, son of Rabbi Yitzḥak","names","","","","","","https://chavrutai.com/search?q=Rava%2C%20son%20of%20Rabbi%20Yitz%E1%B8%A5ak",""
"Rava, son of Rav Aḥa bar Rav Huna","names","","","","","","https://chavrutai.com/search?q=Rava%2C%20son%20of%20Rav%20A%E1%B8%A5a%20bar%20Rav%20Huna",""
"Rava, son of Rav Ḥanan","names","","","","","","https://chavrutai.com/search?q=Rava%2C%20son%20of%20Rav%20%E1%B8%A4anan",""
"Rava, son of Rav Ilai","names","","","","","","https://chavrutai.com/search?q=Rava%2C%20son%20of%20Rav%20Ilai",""
"Rava, son of Rav Ulla","names","","","","","","https://chavrutai.com/search?q=Rava%2C%20son%20of%20Rav%20Ulla",""
"Rava, son of Rav Yosef","names","","","","","","https://chavrutai.com/search?q=Rava%2C%20son%20of%20Rav%20Yosef",""
"Rava, son of Rav Yosef bar Ḥama","names","","","","","","https://chavrutai.com/search?q=Rava%2C%20son%20of%20Rav%20Yosef%20bar%20%E1%B8%A4ama",""
"Rava, the brother of Rav Mari bar Raḥel","names","","","","","","https://chavrutai.com/search?q=Rava%2C%20the%20brother%20of%20Rav%20Mari%20bar%20Ra%E1%B8%A5el",""
"Rava’s servant","names","","","","","","https://chavrutai.com/search?q=Rava%E2%80%99s%20servant",""
"Rava’s sister","names","","","","","","https://chavrutai.com/search?q=Rava%E2%80%99s%20sister",""
"Ravin bar Abba","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20Abba",""
"Ravin bar Adda","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20Adda",""
"Ravin bar Ḥanina","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20%E1%B8%A4anina",""
"Ravin bar Ḥinnana","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20%E1%B8%A4innana",""
"Ravin bar Kisi","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20Kisi",""
"Ravin bar Naḥman","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20Na%E1%B8%A5man",""
"Ravin bar Rav Adda","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20Rav%20Adda",""
"Ravin bar Rav Ḥisda","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20Rav%20%E1%B8%A4isda",""
"Ravin bar Rav Naḥman","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20Rav%20Na%E1%B8%A5man",""
"Ravin bar Sheva","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20Sheva",""
"Ravin bar Shmuel","names","","","","","","https://chavrutai.com/search?q=Ravin%20bar%20Shmuel",""
"Ravin of Neresh","names","","","","","","https://chavrutai.com/search?q=Ravin%20of%20Neresh",""
"Ravin the Elder","names","","","","","","https://chavrutai.com/search?q=Ravin%20the%20Elder",""
"Ravin the Pious","names","","","","","","https://chavrutai.com/search?q=Ravin%20the%20Pious",""
"Ravin, son of Rav Naḥman","names","","","","","","https://chavrutai.com/search?q=Ravin%2C%20son%20of%20Rav%20Na%E1%B8%A5man",""
"Ravina bar Kisi","names","","","","","","https://chavrutai.com/search?q=Ravina%20bar%20Kisi",""
"Ravina bar Sheila","names","","","","","","https://chavrutai.com/search?q=Ravina%20bar%20Sheila",""
"Ravina bar Sila","names","","","","","","https://chavrutai.com/search?q=Ravina%20bar%20Sila",""
"Ravina from Parzakya","names","","","","","","https://chavrutai.com/search?q=Ravina%20from%20Parzakya",""
"Ravina I","names","Ravina","https://en.wikipedia.org/wiki/Ravina_I","","Ravina","","https://chavrutai.com/search?q=Ravina%20I","blog"
"Ravina, son of Rav Sheila","names","","","","","","https://chavrutai.com/search?q=Ravina%2C%20son%20of%20Rav%20Sheila",""
"Ravina, son of Rav Ulla","names","","","","","","https://chavrutai.com/search?q=Ravina%2C%20son%20of%20Rav%20Ulla",""
